Forth and Haywood	Lanark	1925	1968	Old RD	632	2	582	
Fortingall	Perth	1748	1854	OPR	355	a		
Fortingall	Perth	1855	1856	Old RD	355		384	
Fortingall	Perth	1857	1856	Old RD	355	a	384	
Fortingall	Perth	1875	1968	Old RD	355	a2	384	
Fortrose	Ross & Cromarty	1855	1855	Old RD	80		200	
Foss	Perth	1857	1960	Old RD	355	b	382	
Foss	Perth			OPR	355	b		
Fossoway	Kinross	1923	1971	Old RD	461		452	
Fossoway and Tulliebole	Kinross	1609	1854	OPR	461			
Fossoway and Tulliebole	Kinross	1855	1922	Old RD	461		452	
Foula (Walls, Sandness, Papa Stour, Foula)	Shetland	1783	1854	OPR	12			
Foula	Shetland	1855	1971	Old RD	12	4	114	
Foula	Shetland	1972	2006	Old RD	114		114	
Shetland Islands	Shetland	2007					114	
Foulden	Berwick	1682	1854	OPR	741			
Foulden	Berwick	1855	1966	Old RD	741		783	
Foveran	Aberdeen	1658	1854	OPR	195			
Foveran	Aberdeen	1855	1967	Old RD	195		316	
Fowlis (Lundie and Fowlis)	Forfar	1667	1854	OPR	306			
Fowlis Easter	Perth	1701	1854	OPR	356			
Fowlis Easter	Angus	1855	1892	Old RD	356		350	353
Fowlis Easter	Angus	1893	1968	Old RD	288	b	350	353
Fowlis Wester	Perth	1674	1854	OPR	357			
Fowlis Wester	Perth	1855	1953	Old RD	357		394	
Fraserburgh	Aberdeen	1733	1854	OPR	196			
Fraserburgh	Aberdeen	1855	1971	Old RD	196		311	
Fraserburgh	Aberdeen	1972	2004	Old RD	311		311	
Aberdeenshire	Aberdeenshire	2005	2006	Old RD	311		311	
Aberdeenshire, Fraserburgh	Aberdeenshire	2007		Old RD	311		311	
Friockheim	Angus	1969	1971	Old RD	289		369	
Friockheim	Angus	1972	1984	Old RD	368		369	
Fyvie	Aberdeen	1685	1854	OPR	197			
Fyvie	Aberdeen	1855	1967	Old RD	197		314	
Gairloch (with Poolewe)	Ross & Cromarty	1781	1854	OPR	66		203	
Gairloch	Ross & Cromarty	1855	1857	Old RD	66		202	203
Gairloch Northern	Ross & Cromarty	1858	1971	Old RD	66	1	203	
Gairloch Northern	Ross & Cromarty	1972	2001	Old RD	203		202	
Gairloch Southern	Ross & Cromarty	1858	1971	Old RD	66	2	202	
Gairloch Southern	Ross & Cromarty	1972	2001	Old RD	202		202	
Gairloch	Highland Council	2002	2006	Old RD	202		202	
Highland, Gairloch	Highland Council	2007					202	
Galashiels	Selkirk	1714	1854	OPR	775			
Galashiels	Selkirk	1855	1971	Old RD	775			
Galashiels	Selkirk	1972	2006	Old RD	810		810	
Scottish Borders, Galashiels	Selkirk	2007					810	
Galston	Ayr	1670	1854	OPR	593			
Galston	Ayr	1855	1971	Old RD	593		670	
Gamrie	Banff	1855	1865	Old RD	155		293	
Gamrie	Banff	1866	1881	Old RD	155	a	293	
Gamrie	Banff	1882	1954	Old RD	155	a1	293	
Gamrie (and Macduff)	Banff	1704	1854	OPR	155	a		
Gargunnock	Stirling	1615	1854	OPR	481			
Gargunnock	Stirling	1855	1873	Old RD	481		473	
Gargunnock	Stirling	1874	1969	Old RD	481	a	473	
Garmouth	Moray	1890	1967	Old RD	144	2	280	
Garngadhill	Glasgow	1907	1934	Old RD	644	5	601	624
Gartly	Aberdeen	1709	1854	OPR	198			
Gartly	Aberdeen	1855	1967	Old RD	198		317	
Garvald	Haddington (East Lothian)	1694	1854	OPR	707			
Garvald	East Lothian	1855	1967	Old RD	707		722	
Garvock	Kincardine	1703	1854	OPR	260			
Garvock	Kincardine	1855	1955	Old RD	260		344	
Gask	Perth	1961	1968	Old RD	352		390	
George Square	Edinburgh	1920	1971	Old RD	685	5	734	
George Square	Edinburgh	1972	1994	Old RD	738		734	
Gifford or Yester	Haddington (East Lothian)	1654	1854	OPR	725			
Gigha	Argyll	1792	1854	OPR	537			
Gigha and Cara	Argyll	1855	1970	Old RD	537		547	
Gigha	Argyll	1971	1971	Old RD	543		547	
Gigha	Argyll	1972	2006	Old RD	547		547	
Argyll and Bute, Gigha	Argyll and Bute	2007					547	
Girthon	Kirkcudbright	1699	1854	OPR	866			
Girthon	Kirkcudbright	1855	1937	Old RD	866		857	
Girthon and Anwoth	Kirkcudbright	1938	1971	Old RD	866		857	
Girthon and Anwoth	Kirkcudbright	1972	2004	Old RD	857		857	
Dumfries and Galloway	Dumfries and Galloway	2005	2006	Old RD	857		857	
Dumfries and Galloway, Girthon and Anwoth	Dumfries and Galloway	2007					857	
Girvan	Ayr	1733	1854	OPR	594			
Girvan	Ayr	1855	1971	Old RD	594		686	
Girvan	Ayr	1972	2005	Old RD	686		686	
South Ayrshire	South Ayrshire	2006					686	
Gladsmuir	Haddington (East Lothian)	1688	1854	OPR	708			
Gladsmuir	East Lothian	1855	1967	Old RD	708		723	
Glamis	Forfar	1677	1854	OPR	289			
Glamis	Angus	1855	1960	Old RD	289		364	
Glamis and Eassie	Angus	1961	1968	Old RD	289		364	
Glasgow	Lanark	1609	1854	OPR	644	1		
Glasgow North	Glasgow	1964	1964	Old RD	645		601	624
Glasgow South	Glasgow	1964	1964	Old RD	644		601	624
Glasgow	Glasgow	1965	1971	Old RD	644		601	624
Glasgow	Glasgow	1972					601	624
Glass	Aberdeen	1736	1854	OPR	199			
Glass	Aberdeen	1855	1967	Old RD	199		317	
Glassary	Argyll	1750	1854	OPR	511			
Glassary	Argyll	1855	1969	Old RD	511		533	
Glasserton	Wigtown	1700	1854	OPR	885			
Glasserton	Wigtown	1855	1966	Old RD	885		875	
Glassford	Lanark	1692	1854	OPR	645			
Glassford	Lanark	1855	1937	Old RD	645		579	
Glenaray (Inveraray and Glenaray)	Argyll	1651	1854	OPR	513			
Glenbervie	Kincardine	1722	1854	OPR	261			
Glenbervie	Kincardine	1855	1967	Old RD	261		342	
Glenbuchat, formerly Glenbucket	Aberdeen	1904	1967	Old RD	200		325	
Glenbucket	Aberdeen	1719	1854	OPR	200			
Glenbucket, later Glenbuchat	Aberdeen	1855	1903	Old RD	200		325	
Glencairn	Dumfries	1693	1854	OPR	826			
Glencairn	Dumfries	1855	1968	Old RD	826		834	
Glencarse	Perth	1954	1958	Old RD	366		390	
Glencoe and Ballachulish	Argyll	1751	1854	OPR	525			
Glencoe and Ballachulish	Argyll	1856	1969	Old RD	525	3	525	
Glencross	Edinburgh (Midlothian)	1672	1854	OPR	687			
Glencorse	Midlothian	1855	1956	Old RD	687		765	
Glendevon	Perth	1710	1854	OPR	358			
Glendevon	Perth	1855	1954	Old RD	358		396	
Glenelg	Inverness	1792	1854	OPR	97			
Glenelg	Inverness	1855	1970	Old RD	97	1	236	
Glenelg	Inverness	1971	1971	Old RD	97		236	
Glenelg	Inverness	1972	1984	Old RD	236		236	
Glenelg	Highland Council	1985	2006	Old RD	236		236	
Highland, Glenelg	Highland Council	2007					236	
Glengarry	Inverness	1856	1970	Old RD	99	1	235	
Glenholm	Peebles	1747	1854	OPR	761			
Glenholm	Peebles	1855	1869	Old RD	761		803	
Glenisla	Forfar	1719	1854	OPR	290			
Glenisla	Angus	1855	1971	Old RD	290		361	
Glenisla	Angus	1972	1984	Old RD	360		361	
Glenlivet	Banff	1869	1962	Old RD	157	2	298	
Glenluce (or Old Luce)	Wigtown	1855	1966	Old RD	894		870	
Glenmoriston	Inverness	1855	1970	Old RD	107	2	235	
Glenmoriston (Urquhart and Glenmoriston)	Inverness	1739	1854	OPR	107			
Glenmuick, Tullich and Glengairn	Aberdeen	1744	1854	OPR	201			
Glenmuick, Tullich and Glengairn	Aberdeen	1855	1967	Old RD	201		329	
Glenorchy and Inishail	Argyll	1753	1854	OPR	512			
Glenorchy and Inishail	Argyll	1855	1969	Old RD	512		526	
Glenrinnes	Banff	1866	1967	Old RD	155	b	297	
Glenrinnes	Banff			OPR	155	b		
Glenrothes	Fife	1959	1971	Old RD	433		420	
Glenrothes	Fife	1972	2002	Old RD	420		420	
Fife	Fife	2003	2006	Old RD	420		420	
Fife, Glenrothes	Fife	2007					420	
Glenshee	Perth	1858	1962	Old RD	370	2	381	
Glenshiel	Ross & Cromarty	1785	1854	OPR	67			
Glenshiel	Ross & Cromarty	1855	1967	Old RD	67		208	
Golspie	Sutherland	1739	1854	OPR	51			
Golspie	Sutherland	1855	1971	Old RD	51		180	
Golspie	Sutherland	1972	2006	Old RD	180		180	
Highland, Golspie	Highland Council	2007					180	
Gorbals	Lanark	1771	1854	OPR	644	2		
Gorbals	Glasgow	1875	1906	Old RD	644	12	601	624
Gorbals	Glasgow	1907	1934	Old RD	644	17	601	624
Gorbals	Glasgow	1935	1955	Old RD	644	15	601	624
Gordon	Berwick	1652	1854	OPR	742			
Gordon	Berwick	1855	1971	Old RD	742		791	
Gordon	Berwick	1972					791	
Gorebridge	Midlothian	1969	1971	Old RD	687		762	
Gorebridge	Midlothian	1972	1984	Old RD	767		762	
Gourock	Renfrew	1855	1968	Old RD	567	2	640	
Govan	Lanark	1689	1854	OPR	646			
Govan	Glasgow	1855	1870	Old RD	646	1	601	624
Govan	Glasgow	1882	1912	Old RD	646	2	601	624
Govan	Glasgow	1913	1934	Old RD	644	21	601	624
Govan	Glasgow	1935	1955	Old RD	644	17	601	624
Govan	Glasgow	1956	1963	Old RD	644	10	601	624
Govan Church	Glasgow	1870	1881	Old RD	646	1	601	624
Govanhill	Glasgow	1907	1934	Old RD	644	16	601	624
Graemsay (Hoy and Graemsay)	Orkney	1777	1854	OPR	20			
Graitney or Gretna	Dumfries	1730	1854	OPR	827			
Grange	Banff	1683	1854	OPR	156			
Grange	Banff	1855	1961	Old RD	156		295	
Grangemouth	Stirling	1874	1900	Old RD	481	b	484	
Grangemouth	Stirling	1901	1970	Old RD	481	b2	484	
Grangemouth	Stirling	1971	1971	Old RD	481		484	
Grangemouth	Stirling	1972	2003	Old RD	484		484	
Falkirk	Falkirk	2004					484	
Grantown on Spey	Moray	1966	1967	Old RD	128		283	
Grantown on Spey	Moray	1968	1971	Old RD	138		283	
Grantown on Spey	Moray	1972	2001	Old RD	283		283	
Grantown on Spey and Nethybridge	Highland Council	2002	2006	Old RD	283		283	
Highland, Grantown on Spey and Nethybridge	Highland Council	2007					283	
Grantshouse	Berwick	1880	1968	Old RD	732	2	785	
Greenlaw	Berwick	1699	1854	OPR	743			
Greenlaw	Berwick	1855	1971	Old RD	743		791	
Greenlaw	Berwick	1972	1978	Old RD	790		791	
Greenock	Renfrew	1949	1971	Old RD	564		640	
Greenock	Renfrew	1972	2001	Old RD	640		640	
Greenock (East)	Renfrew	1809	1854	OPR	564	2		
Greenock (Middle)	Renfrew	1741	1854	OPR	564	1		
Greenock (Old or West)	Renfrew	1698	1854	OPR	564	3		
Greenock East	Renfrew	1855	1890	Old RD	564	2	640	
Greenock East	Renfrew	1891	1948	Old RD	564	1	640	
Greenock New or Middle	Renfrew	1855	1890	Old RD	564	1	640	
Greenock Old or West	Renfrew	1855	1890	Old RD	564	3	640	
Greenock West	Renfrew	1891	1948	Old RD	564	2	640	
Gretna or Graitney	Dumfries	1730	1854	OPR	827			
Gretna or Graitney	Dumfries	1855	1968	Old RD	827		840	
Gretna	Dumfries	1969	1971	Old RD	827		840	
Gretna	Dumfries	1972	2004	Old RD	840		840	
Dumfries and Galloway	Dumfries and Galloway	2005	2006	Old RD	840		840	
Dumfries and Galloway, Gretna	Dumfries and Galloway	2007					840	
Guthrie	Forfar	1664	1854	OPR	291			
Guthrie	Angus	1855	1960	Old RD	291		369	
Haddington	Haddington (East Lothian)	1619	1854	OPR	709			
Haddington Burgh	East Lothian	1855	1856	Old RD	709	1	722	
Haddington Landward	East Lothian	1855	1856	Old RD	709	2	722	
Haddington	East Lothian	1857	1971	Old RD	709		722	
Haddington	East Lothian	1972	2003	Old RD	722		722	
East Lothian	East Lothian	2004	2006	Old RD	722		722	
East Lothian, Haddington	East Lothian	2007					722	
Haggs	Stirling	1876	1970	Old RD	476	2	477	
Half Morton	Dumfries	1855	1968	Old RD	828		840	
Halfmorton	Dumfries	1787	1854	OPR	828			
Halkirk	Caithness	1772	1854	OPR	37			
Halkirk	Caithness	1855	1882	Old RD	37		161	
Halkirk	Caithness	1883	1967	Old RD	37	a	161	
Hamilton	Lanark	1645	1854	OPR	647			
Hamilton	Lanark	1857	1971	Old RD	647		577	
Hamilton	Lanark	1972	2004	Old RD	577		577	
South Lanarkshire	South Lanarkshire	2005					577	
Hamilton Burgh	Lanark	1855	1856	Old RD	647	1	577	
Hamilton Landward	Lanark	1855	1856	Old RD	647	2	577	
Harray	Orkney	1784	1854	OPR	18			
Harray	Orkney	1855	1971	Old RD	18		141	
Harray	Orkney	1972	2003	Old RD	141		141	
Orkney Islands	Orkney Islands	2004	2007	Old RD	141			
Harris (Harris and St Kilda)	Inverness	1823	1854	OPR	111			
Harris	Inverness	1855	1855	Old RD	111		250	
Harris	Inverness	1856	1877	Old RD	111	1	250	
Harris North	Inverness	1878	1970	Old RD	111	1	250	
Harris South	Inverness	1878	1970	Old RD	111	2	250	
Harris	Inverness	1971	1971	Old RD	111		250	
Harris	Inverness	1972	2006	Old RD	250		250	
Eileanan Siar, Harris	Siar	2007					250	
Hawick	Roxburgh	1634	1854	OPR	789			
Hawick	Roxburgh	1855	1895	Old RD	789		823	
Hawick	Roxburgh	1896	1904	Old RD	789	1	823	
Hawick	Roxburgh	1905	1971	Old RD	789		823	
Hawick	Roxburgh	1972	2006	Old RD	823		823	
Scottish Borders, Hawick	Scottish Borders Council	2007					823	
Haymarket	Edinburgh	1930	1971	Old RD	685	1	734	
Haymarket	Edinburgh	1972	1997	Old RD	730		734	
Haywood	Lanark	1898	1914	Old RD	632	3	583	
Haywood and Tarbrax	Lanark	1915	1924	Old RD	632	3	583	
Helensburgh	Dumbarton	1969	1971	Old RD	497		501	
Helensburgh	Dumbarton	1972	2006	Old RD	501		501	
Argyll and Bute, Helensburgh	Argyll and Bute	2007					501	
Helmsdale	Sutherland	1968	1971	Old RD	52		176	
Helmsdale	Sutherland	1972	2006	Old RD	176		176	
Highland, Helmsdale	Highland Council	2007					176	
Heriot	Edinburgh (Midlothian)	1685	1854	OPR	688			
Heriot	Midlothian	1855	1968	Old RD	688		810	
Heriot and Warriston	Edinburgh	1855	1858	Old RD	685	7	734	
High Church	Glasgow	1855	1874	Old RD	644	2	601	624
Highland	Highland	2007					240	
Hillhead	Glasgow	1907	1934	Old RD	644	12	601	624
Hillhead	Glasgow	1935	1955	Old RD	644	13	601	624
Hilton (Whitsome and Hilton)	Berwick	1724	1854	OPR	757			
Hobkirk	Roxburgh	1726	1854	OPR	790			
Hobkirk	Roxburgh	1855	1967	Old RD	790		823	
Hoddam	Dumfries	1746	1854	OPR	829			
Hoddom	Dumfries	1855	1968	Old RD	829		837	
Holm and Paplay	Orkney	1654	1854	OPR	19			
Holm and Paplay	Orkney	1855	1971	Old RD	19		148	
Holm and Paplay	Orkney	1972	2003	Old RD	148		148	
Orkney Islands	Orkney Islands	2004	2007	Old RD	148			
Holyrood and Canongate	Edinburgh	1855	1858	Old RD	685	5	734	
Holytown	Lanark	1855	1963	Old RD	625	2	566	
Holywood	Dumfries	1687	1854	OPR	830			
Holywood	Dumfries	1855	1968	Old RD	830		834	
Houston and Killellan	Renfrew	1720	1854	OPR	565			
Houston and Killellan	Renfrew	1855	1963	Old RD	565		644	
Howmore	Inverness	1858	1970	Old RD	118	2	252	
Hownam	Roxburgh	1689	1854	OPR	791			
Hownam	Roxburgh	1855	1967	Old RD	791		821	
Hoy and Graemsay	Orkney	1774	1854	OPR	20			
Hoy and Graemsay	Orkney	1855	1971	Old RD	20		150	
Hoy	Orkney	1972	2003	Old RD	150		150	
Orkney Islands	Orkney Islands	2004					150	
Humbie	Haddington (East Lothian)	1643	1854	OPR	710			
Humbie	East Lothian	1855	1967	Old RD	710		722	
Hume	Berwick	1855	1966	Old RD	744		791	
Hume (see Stitchel 808)	Berwick			OPR	744			
Hume (Stitchel and Hume)	Roxburgh	1640	1854	OPR	808			
Huntly	Aberdeen	1683	1854	OPR	202			
Huntly	Aberdeen	1855	1971	Old RD	202		317	
Huntly	Aberdeen	1972	2004	Old RD	317		317	
Aberdeenshire	Aberdeenshire	2005	2006	Old RD	317		317	
Aberdeenshire, Huntly	Aberdeenshire	2007		Old RD	317		317	
Huriford	Ayr	1887	1934	Old RD	611	2	666	
Hurlford and Crookedholm	Ayr	1935	1937	Old RD	611	2	666	
Hurlford and Crookedholm	Ayr	1938	1968	Old RD	611		666	
Hutchesontown	Glasgow	1855	1874	Old RD	644	10	601	624
Hutchesontown	Glasgow	1875	1906	Old RD	644	11	601	624
Hutchesontown	Glasgow	1907	1934	Old RD	644	15	601	624
Hutton	Berwick	1855	1971	Old RD	745		783	
Hutton (Berwick)	Berwick	1700	1854	OPR	745			
Hutton and Corrie	Dumfries	1855	1968	Old RD	831		837	
Hutton and Corrie (Dumfries)	Dumfries	1745	1854	OPR	831			
Kearn (Auchindoir and Kearn)	Aberdeen	1694	1854	OPR	172			
Kearn (Tullynessle, Forbes and Kearn)	Aberdeen	1718	1854	OPR	246			
Keig	Aberdeen	1750	1854	OPR	205			
Keig	Aberdeen	1855	1965	Old RD	205		326	
Keir	Dumfries	1721	1854	OPR	833			
Keir	Dumfries	1855	1968	Old RD	833		833	
Keiss	Caithness	1883	1967	Old RD	37	b	163	
Keith	Banff	1686	1854	OPR	159			
Keith	Banff	1855	1967	Old RD	159		152	
Keith	Banff	1968	1971	Old RD	152		295	
Keith	Banff	1972	2002	Old RD	295		295	
Keith and Upper Speyside	Moray	2003	2005	Old RD	295		295	
Moray	Moray	2006	2006	Old RD	295		295	
Moray	Moray	2007					295	
Keithhall	Aberdeen	1855	1967	Old RD	206		319	
Keithhall (and Kinkell)	Aberdeen	1678	1854	OPR	206			
Kells	Kirkcudbright	1698	1854	OPR	868			
Kells	Kirkcudbright	1857	1968	Old RD	868		850	
Kells (Landward)	Kirkcudbright	1855	1856	Old RD	868	2	850	
Kells (New Galloway)	Kirkcudbright	1855	1856	Old RD	868	1	850	
Kelso	Roxburgh	1597	1854	OPR	793			
Kelso	Roxburgh	1855	1947	Old RD	793		821	
Kelso and Smailholm	Roxburgh	1948	1967	Old RD	793		821	
Kelso	Roxburgh	1968	1971	Old RD	793		821	
Kelso	Roxburgh	1972	2006	Old RD	821		821	
Scottish Borders, Kelso	Scottish Borders	2007					821	
Kelton	Kirkcudbright	1717	1854	OPR	869			
Kelton	Dumfries	1855	1968	Old RD	869		852	
Kelty	Fife	1911	1971	Old RD	410	2	428	
Kelty	Fife	1972	2002	Old RD	428		428	
Fife	Fife	2003	2006	Old RD	428		428	
Fife, Kelty	Fife	2007	2008	Old RD	428		428	
Kelvin	Glasgow	1875	1906	Old RD	644	9	601	624
Kelvin	Glasgow	1907	1934	Old RD	644	13	601	624
Kelvin	Glasgow	1956	1963	Old RD	644	7	601	624
Kelvingrove	Glasgow	1935	1955	Old RD	644	9	601	624
Kemback	Fife	1648	1854	OPR	433			
Kemback	Fife	1855	1930	Old RD	433		417	
Kemnay	Aberdeen	1660	1854	OPR	207			
Kemnay	Aberdeen	1855	1967	Old RD	207		319	
Kenmore	Perth	1636	1854	OPR	360			
Kenmore	Perth	1855	1971	Old RD	360		384	
Kenmore	Perth	1972	2003	Old RD	384		384	
Perth and Kinross	Perth and Kinross	2004	2005	Old RD	384		384	
Kennethmont	Aberdeen	1728	1854	OPR	212			
Kennethmont, formerly Kinnethmont	Aberdeen	1951	1967	Old RD	212		318	
Kennoway	Fife	1638	1854	OPR	434			
Kennoway	Fife	1855	1971	Old RD	434		419	
Kennoway	Fife	1972	2002	Old RD	419		419	
Fife	Fife	2003	2006	Old RD	419		419	
Kettins	Forfar	1618	1854	OPR	294			
Kettins	Dundee	1855	1892	Old RD	294		350	353
Kettins	Dundee	1893	1968	Old RD	294	a	350	353
Kettle	Fife	1633	1854	OPR	435			
Kettle	Fife	1855	1967	Old RD	435		417	
Kilarrow	Argyll	1763	1854	OPR	536			
Kilbarchan	Renfrew	1649	1854	OPR	568			
Kilbarchan	Renfrew	1855	1882	Old RD	568		644	
Kilbarchan	Renfrew	1883	1963	Old RD	568	1	644	
Kilberry	Argyll	1855	1892	Old RD	516	2	534	
Kilberry	Argyll	1893	1969	Old RD	533	2	534	
Kilberry (Kilcalmonell and Kilberry)	Argyll	1777	1854	OPR	516			
Kilbirnie	Ayr	1688	1854	OPR	596			
Kilbirnie	Ayr	1855	1971	Old RD	596		663	
Kilbirnie	Ayr	1972	1979	Old RD	663		663	
Kilbirnie, Beith and Dalry	Ayr	1980	2004	Old RD	663		663	
North Ayrshire	North Ayrshire	2005	2006	Old RD	663		663	
North Ayrshire, Kilbirnie	North Ayrshire	2007					663	
Kilbrandon and Kilchattan	Argyll	1753	1854	OPR	515			
Kilbrandon and Kilchattan	Argyll	1855	1971	Old RD	515		527	
Kilbrandon and Kilchattan	Argyll	1972	2006	Old RD	527		527	
Argyll and Bute, Kilbrandon and Kilchattan	Argyll and Bute	2007	2010				527	
Kilbride	Bute	1723	1854	OPR	553			
Kilbride	Bute	1855	1865	Old RD	553		553	
Kilbride	Bute	1866	1967	Old RD	553	2	553	
Kilbride (Kilmore and Kilbride)	Argyll	1782	1854	OPR	523			
Kilbucho	Peebles	1855	1869	Old RD	763		803	
Kilbucho, Broughton and Glenholm	Peebles	1749	1854	OPR	763			
Kilbucho, Broughton and Glenholm	Peebles	1870	1920	Old RD	763		803	
Kilcalmonell	Argyll	1855	1892	Old RD	516	1	534	
Kilcalmonell	Argyll	1893	1969	Old RD	516		534	
Kilcalmonell and Kilberry	Argyll	1777	1854	OPR	516			
Kilchattan (Kilbrandon and Kilchattan)	Argyll	1753	1854	OPR	515			
Kilchenzie (Killean and Kilchenzie)	Argyll	1762	1854	OPR	519			
Kilchoman	Argyll	1821	1854	OPR	540			
Kilchoman	Argyll	1855	1969	Old RD	540		550	
Kilchrenan	Argyll	1855	1930	Old RD	517	1	526	
Kilchrenan and Dalavich	Argyll	1751	1854	OPR	517			
Kilchrenan and Dalavich	Argyll	1931	1969	Old RD	517		526	
Kilconquhar	Fife	1637	1854	OPR	436			
Kilconquhar	Fife	1855	1967	Old RD	436		415	
Kilcreggan and Cove	Dumbarton	1879	1968	Old RD	502	2	502	
Kildalton	Argyll	1723	1854	OPR	541			
Kildalton	Argyll	1855	1874	Old RD	541		550	
Kildalton and OA	Argyll	1875	1969	Old RD	541		550	
Kildonan	Sutherland	1790	1854	OPR	52			
Kildonan	Sutherland	1855	1967	Old RD	52		176	
Kildrummy	Aberdeen	1678	1854	OPR	208			
Kildrummy	Aberdeen	1855	1967	Old RD	208		326	
Kilfinan	Argyll	1728	1854	OPR	518			
Kilfinan	Argyll	1855	1969	Old RD	518		531	
Kilvickeon (Kilfinichen and Kilvickeon)	Argyll	1804	1854	OPR	542			
Kilfinichen and Kilvickeon	Argyll	1804	1854	OPR	542			
Kilfinichen and Kilvickeon	Argyll	1855	1971	Old RD	542		543	
Kilfinichen and Kilvickeon	Argyll	1972	2006	Old RD	543		543	
Argyll and Bute, Kilfinichen and Kilvickeon	Argyll and Bute	2007					543	
Killean and Kilchenzie	Argyll	1762	1854	OPR	519			
Killean and Kilchenzie	Argyll	1855	1969	Old RD	519		535	
Killearn	Stirling	1694	1854	OPR	482			
Killearn	Stirling	1855	1969	Old RD	482		472	
Killearnan	Ross & Cromarty	1744	1854	OPR	68			
Killearnan	Ross & Cromarty	1855	1967	Old RD	68		199	
Killellan (Houston and Killellan)	Renfrew	1720	1854	OPR	565			
Killin	Perth	1687	1854	OPR	361			
Killin	Perth	1855	1971	Old RD	361		387	
Killin	Perth	1972	2003	Old RD	387		387	
Stirling	Stirling	2004	2006	Old RD	387		387	
Stirling	Stirling	2007					387	
Kilmadock	Perth	1623	1854	OPR	362			
Kilmadock	Perth	1855	1953	Old RD	569		388	
Kilmalcolm	Renfrew	1695	1854	OPR	569			
Kilmalcolm	Renfrew	1855	1968	Old RD	362		642	
Kilmalie	Argyll	1773	1854	OPR	520			
Kilmallie	Inverness	1855	1910	Old RD	520		239	
Kilmallie	Inverness	1911	1927	Old RD	98	b	239	
Kilmallie	Inverness	1928	1970	Old RD	98	b1	239	
Kilmany	Fife	1855	1967	Old RD	437		417	
Kilmany (Fife)	Fife	1706	1854	OPR	437			
Kilmarnock	Ayr	1640	1854	OPR	597			
Kilmarnock	Ayr	1855	1971	Old RD	597		664	
Kilmarnock	Ayr	1972	1998	Old RD	666		664	
Kilmarnock	Ayr	1999	2005	Old RD	664		664	665
East Ayrshire	East Ayrshire	2006	2006	Old RD	664		664	665
East Ayrshire, Kilmarnock	East Ayrshire	2007					664	665
Kilmaronock	Dumbarton	1686	1854	OPR	497			
Kilmaronock	Dumbarton	1855	1968	Old RD	497		503	
Kilmartin	Argyll	1746	1854	OPR	521			
Kilmarton	Argyll	1855	1969	Old RD	521		533	
Kilmaurs	Ayr	1688	1854	OPR	598			
Kilmaurs	Ayr	1855	1960	Old RD	598		666	
Kilmelford (Kilninver and Kilmelford)	Argyll	1758	1854	OPR	524			
Kilmelfort	Argyll	1855	1969	Old RD	524	2	526	
Kilmeny	Argyll	1855	1969	Old RD	543		550	
Kilmeny (Argyll)	Argyll	1802	1854	OPR	543			
Kilmichael-Glassary, see Glassary	Argyll	1855	1969	Old RD	511		533	
Kilmodan	Argyll	1737	1854	OPR	522			
Kilmodan	Argyll	1855	1969	Old RD	522		531	
Kilmonivaig	Inverness	1730	1854	OPR	99			
Kilmonivaig	Inverness	1855	1855	Old RD	99		239	
Kilmorack	Inverness	1674	1854	OPR	100			
Kilmorack	Inverness	1855	1970	Old RD	100		230	
Kilmore (Kilninian and Kilmore with Ulva)	Argyll	1766	1854	OPR	544			
Kilmore and Kilbride	Argyll	1782	1854	OPR	523			
Kilmore and Kilbride	Argyll	1855	1859	Old RD	523	1	526	
Kilmore and Kilbride	Argyll	1860	1969	Old RD	523		526	
Kilmore and Kilbride (Landward)	Argyll	1855	1859	Old RD	523	2	526	
Kilmorich	Argyll	1861	1969	Old RD	527	2	528	
Kilmorich (Lochgoilhead and Kilmorich)	Argyll	1692	1854	OPR	527			
Kilmory	Argyll	1855	1893	Old RD	554		553	
Kilmory	Argyll	1894	1967	Old RD	544	1	553	
Kilmory (with Shiskine and Lochranza)	Bute	1701	1854	OPR	554			
Kilmuir	Inverness	1823	1854	OPR	112			
Kilmuir	Inverness	1855	1970	Old RD	112	1	255	
Kilmuir Easter	Ross & Cromarty	1738	1854	OPR	69			
Kilmuir-Easter	Ross & Cromarty	1855	1967	Old RD	69		195	
Kilmun	Argyll	1883	1969	Old RD	510	2	532	
Kilmun (Dunoon and Kilmun)	Argyll	1742	1854	OPR	510			
Kilninian and Kilmore	Argyll	1855	1898	Old RD	544		542	
Kilninian and Kilmore	Argyll	1899	1969	Old RD	544	2	542	
Kilninian and Kilmore (with Ulva)	Argyll	1766	1854	OPR	544			
Kilninver	Argyll	1855	1969	Old RD	524	1	526	
Kilninver (Kilninver and Kilmelford)	Argyll	1758	1854	OPR	524			
Kilpatrick, New (New or East Kilpatrick)	Dumbarton	1691	1854	OPR	500			
Kilpatrick, Old or West	Dumbarton	1688	1854	OPR	501			
Kilrenny	Fife	1647	1854	OPR	438			
Kilrenny	Fife	1856	1930	Old RD	438		414	
Kilrenny Burgh	Fife	1855	1855	Old RD	438	1	414	
Kilrenny Landward	Fife	1855	1855	Old RD	438	2	414	
Kilry	Angus	1893	1968	Old RD	294	b	361	
Kilry	Angus	1969	1971	Old RD	294		361	
Kilry	Angus	1972	1978	Old RD	363		361	
Kilspindie	Perth	1855	1958	Old RD	363		390	
Kilspindie	Perth	1656	1854	OPR	363			
Kilsyth (formerly Monyabroch)	Stirling	1619	1854	OPR	483			
